player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Orleans Darkwa,/players/D/DarkOr00.htm,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhett Ellison,/players/E/ElliRh00.htm,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan Engram,/players/E/EngrEv00.htm,3,2,15,0,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wayne Gallman,/players/G/GallWa00.htm,0,0,0,0,1,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavarres King,/players/K/KingTa00.htm,1,0,0,0,0,0,0,0,1,1,9,0,1,0,0,0,1,1,27,0,0,0,0,0
Roger Lewis,/players/L/LewiRo03.htm,2,1,4,0,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0
Travis Rudolph,/players/R/RudoTr00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Shane Vereen,/players/V/VereSh00.htm,1,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamison Crowder,/players/C/CrowJa00.htm,1,0,0,0,4,4,67,1,3,2,36,0,0,0,0,0,2,1,38,0,0,0,0,0
Vernon Davis,/players/D/DaviVe00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Doctson,/players/D/DoctJo00.htm,1,1,14,1,0,0,0,0,2,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0
Ryan Grant,/players/G/GranRy01.htm,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maurice Harris,/players/H/HarrMa05.htm,1,1,7,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Byron Marshall,/players/M/MarsBy01.htm,1,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niles Paul,/players/P/PaulNi00.htm,1,1,0,0,3,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,/players/P/PeriSa00.htm,1,1,11,0,1,1,8,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
