player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Peyton Barber,/players/B/BarbPe01.htm,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Brate,/players/B/BratCa00.htm,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Evans,/players/E/EvanMi00.htm,5,3,33,0,0,0,0,0,0,0,0,0,2,2,44,0,1,1,30,0,0,0,0,0
Chris Godwin,/players/G/GodwCh00.htm,0,0,0,0,1,1,15,0,3,2,83,0,0,0,0,0,1,0,0,0,1,0,0,0
Adam Humphries,/players/H/HumpAd00.htm,1,1,9,0,0,0,0,0,1,1,6,0,1,1,36,0,0,0,0,0,0,0,0,0
Freddie Martino,/players/M/MartFr00.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,0,1,1,18,0,0,0,0,0
Charles Sims,/players/S/SimsCh00.htm,0,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesus Wilson,/players/W/WilsJe00.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,1,0,0,0,0,0,0,0,0
Brenton Bersin,/players/B/BersBr00.htm,0,0,0,0,1,1,4,0,0,0,0,0,1,1,23,0,1,0,0,0,1,1,18,0
Damiere Byrd,/players/B/ByrdDa00.htm,0,0,0,0,0,0,0,0,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaelin Clay,/players/C/ClayKa00.htm,1,1,11,0,1,1,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Devin Funchess,/players/F/FuncDe00.htm,2,1,3,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian McCaffrey,/players/M/McCaCh01.htm,2,1,7,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Olsen,/players/O/OlseGr00.htm,4,3,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jonathan Stewart,/players/S/StewJo00.htm,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fozzy Whittaker,/players/W/WhitFo00.htm,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
