player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Arrelious Benn,/players/B/BennAr00.htm,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy Bohanon,/players/B/BohaTo00.htm,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Keelan Cole,/players/C/ColeKe00.htm,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonard Fournette,/players/F/FourLe00.htm,2,2,18,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Hurns,/players/H/HurnAl01.htm,0,0,0,0,2,2,22,0,1,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0
Chris Ivory,/players/I/IvorCh00.htm,1,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marqise Lee,/players/L/LeexMa00.htm,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Marcedes Lewis,/players/L/LewiMa00.htm,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James O'Shaughnessy,/players/O/O'ShJa00.htm,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Robinson,/players/R/RobiAl02.htm,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Anderson,/players/A/AndeSt01.htm,0,0,0,0,3,1,11,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Ellington,/players/E/ElliBr00.htm,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Ervin,/players/E/ErviTy00.htm,4,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C.J. Fiedorowicz,/players/F/FiedC.00.htm,0,0,0,0,2,2,30,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Griffin,/players/G/GrifRy00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Hopkins,/players/H/HopkDe00.htm,6,3,28,0,1,1,4,1,5,3,23,0,2,0,0,0,1,0,0,0,1,0,0,0
Braxton Miller,/players/M/MillBr03.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lamar Miller,/players/M/MillLa01.htm,0,0,0,0,2,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
