player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Tevin Coleman,/players/C/ColeTe01.htm,1,0,0,0,2,1,4,0,2,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0
Devonta Freeman,/players/F/FreeDe00.htm,1,1,10,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0
Taylor Gabriel,/players/G/GabrTa00.htm,4,4,73,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Austin Hooper,/players/H/HoopAu00.htm,0,0,0,0,1,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Julio Jones,/players/J/JoneJu02.htm,2,2,24,0,2,1,11,0,4,4,56,0,3,0,0,0,1,0,0,0,0,0,0,0
Andre Roberts,/players/R/RobeAn00.htm,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed Sanu,/players/S/SanuMo00.htm,3,2,6,1,1,1,12,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Ameer Abdullah,/players/A/AbduAm00.htm,1,1,11,0,0,0,0,0,1,1,6,0,1,1,22,0,0,0,0,0,0,0,0,0
Eric Ebron,/players/E/EbroEr00.htm,3,1,8,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Fells,/players/F/FellDa01.htm,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Golladay,/players/G/GollKe00.htm,2,1,13,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0
Marvin Jones,/players/J/JoneMa02.htm,1,0,0,0,1,1,12,0,3,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0
T.J. Jones,/players/J/JoneT.00.htm,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,1,1,29,0,1,1,20,0
Theo Riddick,/players/R/RiddTh00.htm,4,1,4,0,2,1,16,0,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Tate,/players/T/TateGo00.htm,2,2,5,0,3,2,21,1,4,3,32,0,1,0,0,0,0,0,0,0,1,0,0,0
