player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Stefon Diggs,/players/D/DiggSt00.htm,2,1,19,0,0,0,0,0,2,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0
Michael Floyd,/players/F/FloyMi00.htm,0,0,0,0,1,1,15,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Ham,/players/H/HamxC.00.htm,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerick McKinnon,/players/M/McKiJe00.htm,2,2,8,0,1,1,6,0,2,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0
Latavius Murray,/players/M/MurrLa00.htm,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph,/players/R/RudoKy00.htm,0,0,0,0,2,2,14,1,2,2,22,0,0,0,0,0,0,0,0,0,1,0,0,0
Adam Thielen,/players/T/ThieAd00.htm,1,1,6,0,1,1,19,0,2,2,26,0,0,0,0,0,0,0,0,0,1,0,0,0
Laquon Treadwell,/players/T/TreaLa00.htm,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarius Wright,/players/W/WrigJa02.htm,1,1,1,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tevin Coleman,/players/C/ColeTe01.htm,1,1,2,0,2,1,10,0,1,1,15,0,1,0,0,0,1,0,0,0,0,0,0,0
Devonta Freeman,/players/F/FreeDe00.htm,1,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Gabriel,/players/G/GabrTa00.htm,0,0,0,0,0,0,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0
Marvin Hall,/players/H/HallMa02.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0
Austin Hooper,/players/H/HoopAu00.htm,3,2,15,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Julio Jones,/players/J/JoneJu02.htm,1,0,0,0,1,0,0,0,2,2,24,0,2,0,0,0,0,0,0,0,0,0,0,0
Mohamed Sanu,/players/S/SanuMo00.htm,2,2,26,0,3,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Levine Toilolo,/players/T/ToilLe00.htm,0,0,0,0,1,1,9,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
