player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Orleans Darkwa,/players/D/DarkOr00.htm,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan Engram,/players/E/EngrEv00.htm,1,1,9,1,3,3,14,0,2,2,8,0,1,0,0,0,0,0,0,0,2,0,0,0
Wayne Gallman,/players/G/GallWa00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavarres King,/players/K/KingTa00.htm,1,1,15,0,1,0,0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0
Roger Lewis,/players/L/LewiRo03.htm,3,3,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterling Shepard,/players/S/ShepSt00.htm,3,3,29,0,3,3,25,0,2,2,20,0,3,2,44,0,0,0,0,0,2,1,24,0
Shane Vereen,/players/V/VereSh00.htm,0,0,0,0,0,0,0,0,4,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0
Kendrick Bourne,/players/B/BourKe00.htm,1,1,8,0,0,0,0,0,1,1,14,0,1,1,20,0,0,0,0,0,0,0,0,0
Matt Breida,/players/B/BreiMa00.htm,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Celek,/players/C/CeleGa00.htm,3,2,11,0,1,1,9,0,0,0,0,0,1,1,47,1,0,0,0,0,1,0,0,0
Marquise Goodwin,/players/G/GoodMa00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,83,1,0,0,0,0
Carlos Hyde,/players/H/HydeCa00.htm,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Juszczyk,/players/J/JuszKy00.htm,2,2,5,0,0,0,0,0,3,3,22,0,1,0,0,0,0,0,0,0,0,0,0,0
Louis Murphy,/players/M/MurpLo00.htm,1,1,8,0,0,0,0,0,0,0,0,0,1,1,40,0,0,0,0,0,0,0,0,0
Aldrick Robinson,/players/R/RobiAl00.htm,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
