player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Le'Veon Bell,/players/B/BellLe00.htm,1,1,35,1,2,2,51,0,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Brown,/players/B/BrowAn04.htm,3,2,19,0,4,2,23,0,2,2,15,1,3,1,20,0,2,1,24,0,2,0,0,0
Martavis Bryant,/players/B/BryaMa00.htm,1,1,3,0,0,0,0,0,4,3,37,0,0,0,0,0,0,0,0,0,1,0,0,0
Xavier Grimble,/players/G/GrimXa00.htm,0,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jesse James,/players/J/JameJe00.htm,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roosevelt Nix,/players/N/NixxRo01.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eli Rogers,/players/R/RogeEl00.htm,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JuJu Smith-Schuster,/players/S/SmitJu00.htm,2,2,5,0,1,1,7,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0
Giovani Bernard,/players/B/BernGi00.htm,1,0,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,/players/B/BoydTy00.htm,0,0,0,0,1,1,12,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Green,/players/G/GreeA.00.htm,0,0,0,0,4,0,0,0,6,5,43,2,1,0,0,0,3,1,17,0,2,1,17,0
Tyler Kroft,/players/K/KrofTy00.htm,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,1,1,19,0,0,0,0,0
Brandon LaFell,/players/L/LaFeBr00.htm,0,0,0,0,4,2,21,0,1,1,7,0,0,0,0,0,0,0,0,0,2,1,27,0
Josh Malone,/players/M/MaloJo00.htm,1,1,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Mixon,/players/M/MixoJo00.htm,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Uzomah,/players/U/UzomC.00.htm,0,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
