player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Stephen Anderson,/players/A/AndeSt01.htm,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfred Blue,/players/B/BlueAl00.htm,2,1,10,0,1,1,9,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Ellington,/players/E/ElliAn00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Will Fuller,/players/F/FullWi01.htm,1,1,4,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobi Hamilton,/players/H/HamiCo00.htm,1,0,0,0,0,0,0,0,2,1,8,0,1,0,0,0,0,0,0,0,1,0,0,0
Braxton Miller,/players/M/MillBr03.htm,2,1,4,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0
Jay Prosch,/players/P/ProsJa00.htm,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Thompson,/players/T/ThomCh05.htm,1,1,11,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,1,1,32,0
Kamar Aiken,/players/A/AikeKa00.htm,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
K.J. Brent,/players/B/BrenK.00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrell Daniels,/players/D/DaniDa02.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Doyle,/players/D/DoylJa00.htm,0,0,0,0,2,2,18,0,3,2,20,1,0,0,0,0,0,0,0,0,0,0,0,0
Frank Gore,/players/G/GoreFr00.htm,0,0,0,0,1,1,3,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Y. Hilton,/players/H/HiltT.00.htm,2,2,10,0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0
Marlon Mack,/players/M/MackMa00.htm,1,1,11,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chester Rogers,/players/R/RogeCh02.htm,0,0,0,0,0,0,0,0,1,0,0,0,2,1,22,0,0,0,0,0,1,1,17,0
