player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Odell Beckham,/players/B/BeckOd00.htm,4,3,30,0,0,0,0,0,6,3,18,0,1,0,0,0,2,1,42,0,2,0,0,0
Rhett Ellison,/players/E/ElliRh00.htm,0,0,0,0,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan Engram,/players/E/EngrEv00.htm,1,1,10,0,3,2,15,0,6,2,16,0,0,0,0,0,0,0,0,0,1,1,21,0
Wayne Gallman,/players/G/GallWa00.htm,1,1,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr00.htm,5,4,25,0,0,0,0,0,4,2,21,0,1,0,0,0,0,0,0,0,0,0,0,0
Paul Perkins,/players/P/PerkPa00.htm,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterling Shepard,/players/S/ShepSt00.htm,1,1,5,0,4,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane Vereen,/players/V/VereSh00.htm,0,0,0,0,1,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Brate,/players/B/BratCa00.htm,1,0,0,0,3,2,49,1,1,1,5,0,0,0,0,0,0,0,0,0,1,1,26,0
Mike Evans,/players/E/EvanMi00.htm,2,0,0,0,3,2,26,0,3,2,10,1,0,0,0,0,0,0,0,0,3,1,31,0
O.J. Howard,/players/H/HowaO.00.htm,0,0,0,0,1,0,0,0,1,1,5,0,1,1,58,1,1,0,0,0,0,0,0,0
Adam Humphries,/players/H/HumpAd00.htm,3,3,15,0,2,2,48,0,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0
DeSean Jackson,/players/J/JackDe00.htm,1,1,9,0,0,0,0,0,3,1,11,0,0,0,0,0,1,0,0,0,1,0,0,0
Jacquizz Rodgers,/players/R/RodgJa00.htm,2,1,12,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Sims,/players/S/SimsCh00.htm,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
