player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Kenny Britt,/players/B/BritKe00.htm,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
Sammie Coates,/players/C/CoatSa00.htm,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Corey Coleman,/players/C/ColeCo00.htm,0,0,0,0,1,0,0,0,2,1,9,0,1,0,0,0,0,0,0,0,3,0,0,0
Isaiah Crowell,/players/C/CrowIs00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Devalve,/players/D/DevaSe00.htm,0,0,0,0,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49,0
Rashard Higgins,/players/H/HiggRa00.htm,2,2,13,0,4,1,11,0,2,2,8,0,1,1,28,0,2,1,35,0,0,0,0,0
Duke Johnson,/players/J/JohnDu00.htm,1,0,0,0,3,1,9,0,1,1,16,0,0,0,0,0,1,1,34,0,0,0,0,0
Ricardo Louis,/players/L/LouiRi00.htm,0,0,0,0,1,1,24,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
David Njoku,/players/N/NjokDa00.htm,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,1,1,23,1
Randall Telfer,/players/T/TelfRa00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0
Javorius Allen,/players/A/AlleJa01.htm,1,1,7,0,4,3,19,0,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,/players/B/BoylNi00.htm,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Maclin,/players/M/MaclJe00.htm,0,0,0,0,1,1,19,0,4,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0
Breshad Perriman,/players/P/PerrBr02.htm,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Wallace,/players/W/WallMi00.htm,0,0,0,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ben Watson,/players/W/WatsBe00.htm,0,0,0,0,3,3,43,0,4,4,28,0,0,0,0,0,0,0,0,0,1,1,20,0
Terrance West,/players/W/WestTe00.htm,0,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxx Williams,/players/W/WillMa04.htm,0,0,0,0,2,2,19,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
