player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Jared Cook,/players/C/CookJa02.htm,3,3,24,0,2,2,43,0,3,2,24,0,1,1,35,0,0,0,0,0,0,0,0,0
Amari Cooper,/players/C/CoopAm00.htm,1,1,6,0,0,0,0,0,3,2,26,0,1,0,0,0,1,1,26,0,3,0,0,0
Michael Crabtree,/players/C/CrabMi00.htm,1,1,12,0,1,1,16,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Holton,/players/H/HoltJo00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,1
Marshawn Lynch,/players/L/LyncMa00.htm,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Richard,/players/R/RichJa01.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Roberts,/players/R/RobeSe00.htm,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1,1,29,0
DeAndre Washington,/players/W/WashDe00.htm,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenyan Drake,/players/D/DrakKe00.htm,2,2,19,0,2,2,12,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Fasano,/players/F/FasaAn00.htm,0,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarvis Landry,/players/L/LandJa00.htm,2,2,16,0,2,1,4,0,3,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0
DeVante Parker,/players/P/ParkDe01.htm,1,1,6,0,1,1,19,0,3,2,25,0,2,0,0,0,0,0,0,0,1,1,26,0
Kenny Stills,/players/S/StilKe00.htm,0,0,0,0,1,1,9,0,3,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Julius Thomas,/players/T/ThomJu00.htm,5,3,26,0,0,0,0,0,2,2,31,1,1,1,27,0,0,0,0,0,0,0,0,0
Damien Williams,/players/W/WillDa05.htm,2,2,8,0,1,1,11,0,3,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0
