player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Stephen Anderson,/players/A/AndeSt01.htm,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfred Blue,/players/B/BlueAl00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Fuller,/players/F/FullWi01.htm,1,1,6,0,1,1,9,0,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobi Hamilton,/players/H/HamiCo00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Hopkins,/players/H/HopkDe00.htm,2,2,15,0,0,0,0,0,2,0,0,0,6,2,65,1,2,0,0,0,1,0,0,0
Lamar Miller,/players/M/MillLa01.htm,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Prosch,/players/P/ProsJa00.htm,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndrew White,/players/W/WhitDe01.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keelan Cole,/players/C/ColeKe00.htm,2,1,9,1,2,2,28,0,1,1,3,0,1,1,42,0,2,1,73,0,1,1,31,0
Ben Koyack,/players/K/KoyaBe00.htm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcedes Lewis,/players/L/LewiMa00.htm,1,1,9,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaydon Mickens,/players/M/MickJa01.htm,1,1,5,1,2,1,14,1,1,1,1,0,1,1,41,0,0,0,0,0,0,0,0,0
James O'Shaughnessy,/players/O/O'ShJa00.htm,0,0,0,0,1,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dede Westbrook,/players/W/WestDe00.htm,0,0,0,0,1,1,14,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
T.J. Yeldon,/players/Y/YeldT.00.htm,1,1,8,0,2,1,11,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
