player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Keelan Cole,/players/C/ColeKe00.htm,0,0,0,0,3,2,13,0,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonard Fournette,/players/F/FourLe00.htm,1,1,-2,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marqise Lee,/players/L/LeexMa00.htm,5,3,33,0,1,1,6,0,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0
Marcedes Lewis,/players/L/LewiMa00.htm,1,1,16,0,0,0,0,0,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
James O'Shaughnessy,/players/O/O'ShJa00.htm,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Dede Westbrook,/players/W/WestDe00.htm,2,1,2,0,0,0,0,0,2,1,5,0,1,1,28,0,0,0,0,0,1,0,0,0
T.J. Yeldon,/players/Y/YeldT.00.htm,0,0,0,0,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Britt,/players/B/BritKe00.htm,1,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Coleman,/players/C/ColeCo00.htm,3,1,14,0,1,0,0,0,3,2,12,0,0,0,0,0,0,0,0,0,4,3,54,0
Matthew Dayes,/players/D/DayeMa00.htm,0,0,0,0,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Devalve,/players/D/DevaSe00.htm,0,0,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0
Rashard Higgins,/players/H/HiggRa00.htm,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duke Johnson,/players/J/JohnDu00.htm,1,0,0,0,2,2,8,0,2,1,21,0,0,0,0,0,0,0,0,0,1,1,27,1
Ricardo Louis,/players/L/LouiRi00.htm,2,0,0,0,0,0,0,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
David Njoku,/players/N/NjokDa00.htm,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
