player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Cameron Artis-Payne,/players/A/ArtiCa00.htm,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin Benjamin,/players/B/BenjKe00.htm,2,1,5,0,1,0,0,0,1,1,9,0,2,1,25,1,0,0,0,0,1,0,0,0
Ed Dickson,/players/D/DickEd00.htm,1,0,0,0,0,0,0,0,4,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Devin Funchess,/players/F/FuncDe00.htm,1,1,2,0,1,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Christian McCaffrey,/players/M/McCaCh01.htm,2,1,16,0,2,2,26,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis Samuel,/players/S/SamuCu00.htm,1,1,6,0,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Russell Shepard,/players/S/ShepRu00.htm,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Brate,/players/B/BratCa00.htm,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,42,0,1,1,17,0
Mike Evans,/players/E/EvanMi00.htm,2,1,11,0,4,2,30,0,2,2,19,0,0,0,0,0,1,0,0,0,1,0,0,0
Chris Godwin,/players/G/GodwCh00.htm,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O.J. Howard,/players/H/HowaO.00.htm,0,0,0,0,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Humphries,/players/H/HumpAd00.htm,2,2,15,0,1,0,0,0,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
DeSean Jackson,/players/J/JackDe00.htm,2,1,4,0,2,0,0,0,3,2,33,0,0,0,0,0,0,0,0,0,1,0,0,0
Doug Martin,/players/M/MartDo00.htm,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacquizz Rodgers,/players/R/RodgJa00.htm,1,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
