player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Cameron Brate,/players/B/BratCa00.htm,2,1,9,0,2,2,25,1,3,2,21,0,0,0,0,0,0,0,0,0,1,1,21,0
Mike Evans,/players/E/EvanMi00.htm,1,0,0,0,1,0,0,0,2,1,17,0,1,0,0,0,2,1,41,0,1,1,37,1
Chris Godwin,/players/G/GodwCh00.htm,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O.J. Howard,/players/H/HowaO.00.htm,1,0,0,0,1,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Humphries,/players/H/HumpAd00.htm,3,3,15,0,2,2,34,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
DeSean Jackson,/players/J/JackDe00.htm,1,1,27,0,0,0,0,0,2,2,11,1,2,0,0,0,0,0,0,0,1,0,0,0
Doug Martin,/players/M/MartDo00.htm,1,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacquizz Rodgers,/players/R/RodgJa00.htm,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Sims,/players/S/SimsCh00.htm,1,1,25,0,1,1,9,0,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Stocker,/players/S/StocLu00.htm,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaron Brown,/players/B/BrowJa03.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,0
John Brown,/players/B/BrowJo02.htm,2,2,46,0,0,0,0,0,2,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0
Andre Ellington,/players/E/ElliAn00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Fitzgerald,/players/F/FitzLa00.htm,5,4,38,0,2,2,40,1,4,3,34,0,1,1,26,0,0,0,0,0,0,0,0,0
Jermaine Gresham,/players/G/GresJe00.htm,0,0,0,0,1,1,14,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
JJ Nelson,/players/N/NelsJJ00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Troy Niklas,/players/N/NiklTr00.htm,1,1,6,0,1,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
