player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Robby Anderson,/players/A/AndeRo04.htm,2,1,6,0,0,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermaine Kearse,/players/K/KearJe01.htm,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,1
Jeremy Kerley,/players/K/KerlJe00.htm,2,2,13,0,1,1,8,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0
Elijah McGuire,/players/M/McGuEl00.htm,1,1,-1,0,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Bilal Powell,/players/P/PoweBi00.htm,4,3,20,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Seferian-Jenkins,/players/S/SefeAu00.htm,2,2,12,0,2,0,0,0,4,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0
Eric Tomlinson,/players/T/TomlEr01.htm,0,0,0,0,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Crowell,/players/C/CrowIs00.htm,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Devalve,/players/D/DevaSe00.htm,0,0,0,0,0,0,0,0,4,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashard Higgins,/players/H/HiggRa00.htm,2,1,2,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0
Duke Johnson,/players/J/JohnDu00.htm,2,2,50,1,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,/players/L/LouiRi00.htm,1,1,7,0,0,0,0,0,3,2,23,0,1,0,0,0,0,0,0,0,3,2,41,0
David Njoku,/players/N/NjokDa00.htm,0,0,0,0,0,0,0,0,1,1,8,0,2,2,40,1,0,0,0,0,0,0,0,0
Bryce Treggs,/players/T/TregBr00.htm,0,0,0,0,0,0,0,0,2,1,9,0,2,1,19,0,0,0,0,0,2,0,0,0
Kasen Williams,/players/W/WillKa02.htm,2,2,12,0,0,0,0,0,2,2,21,0,1,0,0,0,0,0,0,0,0,0,0,0
