player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Ameer Abdullah,/players/A/AbduAm00.htm,2,2,12,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Ebron,/players/E/EbroEr00.htm,2,1,12,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0
Darren Fells,/players/F/FellDa01.htm,3,3,30,0,0,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvin Jones,/players/J/JoneMa02.htm,2,0,0,0,0,0,0,0,2,1,4,0,1,1,38,0,0,0,0,0,0,0,0,0
T.J. Jones,/players/J/JoneT.00.htm,3,2,17,0,0,0,0,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo Riddick,/players/R/RiddTh00.htm,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Roberts,/players/R/RobeMi01.htm,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Tate,/players/T/TateGo00.htm,1,1,12,0,2,1,10,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Blake Bell,/players/B/BellBl00.htm,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Dalvin Cook,/players/C/CookDa01.htm,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefon Diggs,/players/D/DiggSt00.htm,1,0,0,0,1,1,2,0,1,1,10,0,2,2,53,0,0,0,0,0,2,1,33,0
Jerick McKinnon,/players/M/McKiJe00.htm,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Morgan,/players/M/MorgDa01.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Latavius Murray,/players/M/MurrLa00.htm,1,1,6,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph,/players/R/RudoKy00.htm,0,0,0,0,2,1,15,0,1,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0
Adam Thielen,/players/T/ThieAd00.htm,2,0,0,0,2,2,15,0,2,2,20,0,1,1,24,0,0,0,0,0,1,0,0,0
Laquon Treadwell,/players/T/TreaLa00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
