player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Keelan Cole,/players/C/ColeKe00.htm,0,0,0,0,3,2,15,0,3,2,19,0,1,0,0,0,1,0,0,0,0,0,0,0
Leonard Fournette,/players/F/FourLe00.htm,1,1,16,0,2,1,13,0,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Hurns,/players/H/HurnAl01.htm,2,2,26,0,1,1,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Marcedes Lewis,/players/L/LewiMa00.htm,0,0,0,0,1,1,11,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
James O'Shaughnessy,/players/O/O'ShJa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dede Westbrook,/players/W/WestDe00.htm,1,0,0,0,2,1,9,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0
T.J. Yeldon,/players/Y/YeldT.00.htm,0,0,0,0,0,0,0,0,1,1,-2,0,1,0,0,0,0,0,0,0,0,0,0,0
Corey Davis,/players/D/DaviCo03.htm,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eric Decker,/players/D/DeckEr00.htm,0,0,0,0,2,2,10,0,3,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0
Derrick Henry,/players/H/HenrDe00.htm,2,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rishard Matthews,/players/M/MattRi00.htm,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jonnu Smith,/players/S/SmitJo01.htm,2,2,9,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Stocker,/players/S/StocLu00.htm,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delanie Walker,/players/W/WalkHu00.htm,2,1,9,0,1,0,0,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
