player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Jamison Crowder,/players/C/CrowJa00.htm,3,3,22,0,0,0,0,0,5,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Davis,/players/D/DaviVe00.htm,3,1,5,0,0,0,0,0,0,0,0,0,2,2,62,0,1,0,0,0,0,0,0,0
Josh Doctson,/players/D/DoctJo00.htm,2,2,35,0,1,1,14,0,0,0,0,0,2,1,32,0,0,0,0,0,2,0,0,0
Ryan Grant,/players/G/GranRy01.htm,0,0,0,0,0,0,0,0,2,2,19,0,0,0,0,0,0,0,0,0,1,1,40,1
Niles Paul,/players/P/PaulNi00.htm,1,1,10,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,/players/P/PeriSa00.htm,1,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Sprinkle,/players/S/SpriJe00.htm,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Thompson,/players/T/ThomCh03.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,1
Brandon Coleman,/players/C/ColeBr00.htm,0,0,0,0,1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Coby Fleener,/players/F/FleeCo00.htm,0,0,0,0,0,0,0,0,3,3,42,0,0,0,0,0,2,2,49,0,0,0,0,0
Ted Ginn,/players/G/GinnTe00.htm,1,1,18,0,0,0,0,0,3,3,24,0,0,0,0,0,2,2,45,0,0,0,0,0
Josh Hill,/players/H/HillJo02.htm,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Mark Ingram,/players/I/IngrMa01.htm,1,1,8,0,2,1,6,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvin Kamara,/players/K/KamaAl00.htm,6,4,51,1,1,1,10,0,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Willie Snead,/players/S/SneaWi00.htm,0,0,0,0,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Thomas,/players/T/ThomMi05.htm,3,2,16,0,1,1,17,0,2,1,16,0,4,1,24,0,1,1,18,0,0,0,0,0
