player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Jaron Brown,/players/B/BrowJa03.htm,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,25,1
John Brown,/players/B/BrowJo02.htm,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Larry Fitzgerald,/players/F/FitzLa00.htm,3,2,13,0,5,1,7,0,5,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0
D.J. Foster,/players/F/FostD.01.htm,1,1,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermaine Gresham,/players/G/GresJe00.htm,1,1,4,0,1,1,15,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
JJ Nelson,/players/N/NelsJJ00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0
Troy Niklas,/players/N/NiklTr00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,/players/P/PennEl00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricky Seals-Jones,/players/S/SealRi00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerwynn Williams,/players/W/WillKe05.htm,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doug Baldwin,/players/B/BaldDo00.htm,1,1,20,0,1,0,0,0,0,0,0,0,2,2,41,1,0,0,0,0,1,1,29,1
Amara Darboh,/players/D/DarbAm00.htm,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Davis,/players/D/DaviMi01.htm,0,0,0,0,2,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Graham,/players/G/GrahJi00.htm,0,0,0,0,2,2,41,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Lockett,/players/L/LockTy00.htm,0,0,0,0,1,1,18,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
J.D. McKissic,/players/M/McKiJ.00.htm,2,2,6,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Rawls,/players/R/RawlTh00.htm,1,1,12,0,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Richardson,/players/R/RichPa01.htm,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Willson,/players/W/WillLu00.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
