player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Travaris Cadet,/players/C/CadeTr00.htm,2,2,12,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Clay,/players/C/ClayCh00.htm,1,1,16,0,1,1,5,0,2,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0
Zay Jones,/players/J/JoneZa00.htm,5,2,28,1,0,0,0,0,2,1,5,0,2,0,0,0,1,0,0,0,0,0,0,0
Jordan Matthews,/players/M/MattJo00.htm,2,1,7,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LeSean McCoy,/players/M/McCoLe01.htm,1,1,5,0,2,2,19,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick O'Leary,/players/O/OLeaNi00.htm,0,0,0,0,1,1,15,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Deonte Thompson,/players/T/ThomDe04.htm,2,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Demetrius Harris,/players/H/HarrDe03.htm,1,1,5,0,0,0,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,/players/H/HillTy00.htm,6,5,32,0,0,0,0,0,3,2,9,0,1,0,0,0,0,0,0,0,1,0,0,0
Akeem Hunt,/players/H/HuntAk01.htm,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kareem Hunt,/players/H/HuntKa00.htm,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Kelce,/players/K/KelcTr00.htm,1,1,10,0,1,1,4,0,1,0,0,0,0,0,0,0,1,1,25,0,0,0,0,0
Demarcus Robinson,/players/R/RobiDe01.htm,2,1,9,0,1,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Sherman,/players/S/SherAn00.htm,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charcandrick West,/players/W/WestCh01.htm,3,2,5,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Wilson,/players/W/WilsAl02.htm,4,1,19,1,1,1,13,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
