player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Robby Anderson,/players/A/AndeRo04.htm,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Chad Hansen,/players/H/HansCh00.htm,1,1,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Jermaine Kearse,/players/K/KearJe01.htm,4,3,28,0,3,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijah McGuire,/players/M/McGuEl00.htm,1,0,0,0,1,1,11,0,3,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0
Jojo Natson,/players/N/NatsJo00.htm,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bilal Powell,/players/P/PoweBi00.htm,1,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal Sterling,/players/S/SterNe00.htm,1,1,12,0,1,1,9,0,4,2,18,0,0,0,0,0,2,1,35,0,0,0,0,0
ArDarius Stewart,/players/S/StewAr00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,46,0
Eric Tomlinson,/players/T/TomlEr01.htm,1,1,4,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwayne Allen,/players/A/AlleDw00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Amendola,/players/A/AmenDa00.htm,3,1,16,0,2,2,16,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Bolden,/players/B/BoldBr00.htm,2,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Britt,/players/B/BritKe00.htm,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,/players/C/CookBr00.htm,4,2,16,0,1,1,5,1,1,0,0,0,2,0,0,0,2,1,21,0,1,1,37,0
James Develin,/players/D/DeveJa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillip Dorsett,/players/D/DorsPh00.htm,2,2,15,0,1,1,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Jacob Hollister,/players/H/HollJa03.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dion Lewis,/players/L/LewiDi00.htm,4,4,35,0,1,0,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0
