player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Dwayne Allen,/players/A/AlleDw00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rex Burkhead,/players/B/BurkRe00.htm,2,1,4,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,1,1,19,1
Brandin Cooks,/players/C/CookBr00.htm,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,0,0,0,0
James Develin,/players/D/DeveJa00.htm,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillip Dorsett,/players/D/DorsPh00.htm,1,1,7,0,0,0,0,0,1,1,23,0,1,1,38,0,0,0,0,0,0,0,0,0
Rob Gronkowski,/players/G/GronRo00.htm,1,0,0,0,5,4,61,0,1,1,2,0,0,0,0,0,1,0,0,0,1,1,53,1
Chris Hogan,/players/H/HogaCh00.htm,3,2,19,1,3,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob Hollister,/players/H/HollJa03.htm,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dion Lewis,/players/L/LewiDi00.htm,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
James White,/players/W/WhitJa02.htm,4,4,35,0,2,2,3,0,1,1,23,0,0,0,0,0,0,0,0,0,1,1,24,0
Brandon Coleman,/players/C/ColeBr00.htm,2,1,5,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,67,0
Coby Fleener,/players/F/FleeCo00.htm,2,2,24,1,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Ginn,/players/G/GinnTe00.htm,2,2,17,0,0,0,0,0,2,1,7,0,1,0,0,0,0,0,0,0,1,0,0,0
Josh Hill,/players/H/HillJo02.htm,2,2,19,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Hoomanawanui,/players/H/HoomMi00.htm,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Ingram,/players/I/IngrMa01.htm,2,2,4,0,1,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvin Kamara,/players/K/KamaAl00.htm,2,1,8,0,2,1,5,0,1,0,0,0,2,1,38,0,0,0,0,0,0,0,0,0
Tommylee Lewis,/players/L/LewiTo00.htm,0,0,0,0,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0
Michael Thomas,/players/T/ThomMi05.htm,2,2,26,0,1,0,0,0,3,1,9,0,2,1,21,0,0,0,0,0,2,1,33,0
