player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Coby Fleener,/players/F/FleeCo00.htm,1,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Ginn,/players/G/GinnTe00.htm,3,3,14,0,1,0,0,0,3,3,32,0,2,0,0,0,0,0,0,0,2,1,25,0
Mark Ingram,/players/I/IngrMa01.htm,1,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvin Kamara,/players/K/KamaAl00.htm,2,2,26,0,1,1,33,0,3,3,42,1,0,0,0,0,0,0,0,0,0,0,0,0
Tommylee Lewis,/players/L/LewiTo00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willie Snead,/players/S/SneaWi00.htm,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Thomas,/players/T/ThomMi05.htm,1,1,10,0,3,2,37,0,2,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0
Tavon Austin,/players/A/AustTa00.htm,1,1,-1,0,1,1,-8,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Pharoh Cooper,/players/C/CoopPh00.htm,1,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerald Everett,/players/E/EverGe00.htm,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Todd Gurley,/players/G/GurlTo01.htm,4,2,15,0,1,1,31,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Higbee,/players/H/HigbTy00.htm,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,0,0,0,0,1,1,38,0
Cooper Kupp,/players/K/KuppCo00.htm,6,5,29,0,0,0,0,0,2,1,9,0,1,1,53,0,0,0,0,0,2,1,19,0
Josh Reynolds,/players/R/ReynJo00.htm,1,1,14,0,2,2,13,1,1,1,10,0,0,0,0,0,0,0,0,0,2,0,0,0
Sammy Watkins,/players/W/WatkSa00.htm,2,0,0,0,2,2,46,0,2,1,5,1,1,0,0,0,0,0,0,0,2,1,31,0
