player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Eric Ebron,/players/E/EbroEr00.htm,4,3,16,0,3,3,37,0,4,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Fells,/players/F/FellDa01.htm,0,0,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Golladay,/players/G/GollKe00.htm,2,2,13,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Marvin Jones,/players/J/JoneMa02.htm,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,0,1,0,0,0
T.J. Jones,/players/J/JoneT.00.htm,0,0,0,0,2,2,15,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo Riddick,/players/R/RiddTh00.htm,3,2,12,0,4,3,56,0,3,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Roberts,/players/R/RobeMi01.htm,1,1,1,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Tate,/players/T/TateGo00.htm,4,3,24,1,4,4,61,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peyton Barber,/players/B/BarbPe01.htm,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Brate,/players/B/BratCa00.htm,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Evans,/players/E/EvanMi00.htm,1,0,0,0,2,2,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Chris Godwin,/players/G/GodwCh00.htm,3,3,39,0,1,0,0,0,1,1,11,0,0,0,0,0,1,1,18,0,0,0,0,0
O.J. Howard,/players/H/HowaO.00.htm,0,0,0,0,0,0,0,0,2,2,13,1,0,0,0,0,2,1,21,0,2,1,20,0
Adam Humphries,/players/H/HumpAd00.htm,0,0,0,0,1,1,9,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
DeSean Jackson,/players/J/JackDe00.htm,2,2,14,0,0,0,0,0,3,1,11,0,0,0,0,0,1,0,0,0,1,1,16,0
Doug Martin,/players/M/MartDo00.htm,2,1,12,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie Martino,/players/M/MartFr00.htm,0,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Sims,/players/S/SimsCh00.htm,1,1,10,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonard Wester,/players/W/WestLe00.htm,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
