player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
C.J. Anderson,/players/A/AndeC.00.htm,1,1,5,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaal Charles,/players/C/CharJa00.htm,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Derby,/players/D/DerbA.00.htm,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennie Fowler,/players/F/FowlBe00.htm,0,0,0,0,2,2,21,0,3,1,14,0,2,1,20,0,0,0,0,0,0,0,0,0
Virgil Green,/players/G/GreeVi00.htm,1,1,2,0,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,/players/L/LatiCo00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmanuel Sanders,/players/S/SandEm00.htm,3,1,-1,0,1,0,0,0,5,4,27,0,2,0,0,0,0,0,0,0,4,2,49,0
Demaryius Thomas,/players/T/ThomDe03.htm,4,3,25,0,1,0,0,0,2,1,23,0,1,1,29,0,0,0,0,0,1,1,21,0
Charles Clay,/players/C/ClayCh00.htm,2,2,17,0,2,2,16,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaelin Clay,/players/C/ClayKa00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,0
Andre Holmes,/players/H/HolmAn00.htm,1,1,4,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Zay Jones,/players/J/JoneZa00.htm,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,/players/M/MattJo00.htm,2,2,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,25,0
LeSean McCoy,/players/M/McCoLe01.htm,3,3,26,0,3,3,27,0,1,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick O'Leary,/players/O/OLeaNi00.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,0,0,0,0,0,0,0,0,0
Mike Tolbert,/players/T/TolbMi00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
