player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Kamar Aiken,/players/A/AikeKa00.htm,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Doyle,/players/D/DoylJa00.htm,1,1,8,0,1,0,0,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Ferguson,/players/F/FergJo02.htm,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Y. Hilton,/players/H/HiltT.00.htm,2,1,5,0,1,1,40,1,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0
Marlon Mack,/players/M/MackMa00.htm,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donte Moncrief,/players/M/MoncDo00.htm,6,5,37,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chester Rogers,/players/R/RogeCh02.htm,1,1,15,0,2,1,5,0,2,2,15,0,0,0,0,0,0,0,0,0,1,0,0,0
Brandon Williams,/players/W/WillBr04.htm,0,0,0,0,0,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Keelan Cole,/players/C/ColeKe00.htm,1,1,9,0,0,0,0,0,1,1,8,1,1,1,32,0,0,0,0,0,0,0,0,0
Leonard Fournette,/players/F/FourLe00.htm,3,3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Ivory,/players/I/IvorCh00.htm,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marqise Lee,/players/L/LeexMa00.htm,3,2,11,0,2,2,16,1,1,0,0,0,1,0,0,0,1,1,22,0,2,2,37,0
Marcedes Lewis,/players/L/LewiMa00.htm,1,1,5,0,3,2,32,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
James O'Shaughnessy,/players/O/O'ShJa00.htm,0,0,0,0,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dede Westbrook,/players/W/WestDe00.htm,4,2,19,0,1,0,0,0,3,3,37,0,1,1,22,0,0,0,0,0,0,0,0,0
T.J. Yeldon,/players/Y/YeldT.00.htm,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
