player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Giovani Bernard,/players/B/BernGi00.htm,0,0,0,0,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,/players/B/BoydTy00.htm,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Erickson,/players/E/EricAl01.htm,0,0,0,0,0,0,0,0,1,1,13,0,1,1,29,1,0,0,0,0,0,0,0,0
A.J. Green,/players/G/GreeA.00.htm,2,0,0,0,0,0,0,0,4,3,32,0,2,1,18,1,0,0,0,0,1,0,0,0
Tyler Kroft,/players/K/KrofTy00.htm,2,2,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon LaFell,/players/L/LaFeBr00.htm,0,0,0,0,2,1,2,0,2,1,6,0,1,1,29,0,0,0,0,0,0,0,0,0
Joe Mixon,/players/M/MixoJo00.htm,1,1,-1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Anderson,/players/A/AndeC.00.htm,1,1,6,0,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devontae Booker,/players/B/BookDe00.htm,4,3,42,0,0,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennie Fowler,/players/F/FowlBe00.htm,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgil Green,/players/G/GreeVi00.htm,1,1,8,0,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,/players/L/LatiCo00.htm,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0
Emmanuel Sanders,/players/S/SandEm00.htm,2,1,5,0,1,0,0,0,4,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0
Jordan Taylor,/players/T/TaylJo01.htm,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demaryius Thomas,/players/T/ThomDe03.htm,3,3,33,0,1,1,14,0,2,0,0,0,3,1,17,1,0,0,0,0,0,0,0,0
Austin Traylor,/players/T/TrayAu00.htm,3,2,19,0,1,1,13,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
