player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Cameron Brate,/players/B/BratCa00.htm,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Evans,/players/E/EvanMi00.htm,4,2,29,0,2,1,10,0,4,3,39,0,1,0,0,0,0,0,0,0,1,0,0,0
Chris Godwin,/players/G/GodwCh00.htm,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O.J. Howard,/players/H/HowaO.00.htm,1,1,17,0,0,0,0,0,3,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Humphries,/players/H/HumpAd00.htm,4,4,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeSean Jackson,/players/J/JackDe00.htm,2,1,8,0,1,1,15,0,6,6,37,0,1,0,0,0,0,0,0,0,1,0,0,0
Jacquizz Rodgers,/players/R/RodgJa00.htm,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Sims,/players/S/SimsCh00.htm,0,0,0,0,3,2,14,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Derrick Coleman,/players/C/ColeDe00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Gabriel,/players/G/GabrTa00.htm,0,0,0,0,1,1,13,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Hooper,/players/H/HoopAu00.htm,2,0,0,0,0,0,0,0,3,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0
Julio Jones,/players/J/JoneJu02.htm,5,4,52,0,0,0,0,0,2,2,16,0,4,3,120,2,0,0,0,0,4,3,65,0
Mohamed Sanu,/players/S/SanuMo00.htm,3,3,14,0,1,1,10,0,5,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Terron Ward,/players/W/WardTe00.htm,0,0,0,0,0,0,0,0,1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
