player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Giovani Bernard,/players/B/BernGi00.htm,1,1,6,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,/players/B/BoydTy00.htm,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Green,/players/G/GreeA.00.htm,0,0,0,0,5,5,56,1,5,4,37,0,0,0,0,0,0,0,0,0,3,1,18,0
Jeremy Hill,/players/H/HillJe01.htm,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Kroft,/players/K/KrofTy00.htm,1,0,0,0,1,1,13,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon LaFell,/players/L/LaFeBr00.htm,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0
Joe Mixon,/players/M/MixoJo00.htm,2,2,30,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Davante Adams,/players/A/AdamDa01.htm,2,1,9,0,0,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,1,1,41,0
Geronimo Allison,/players/A/AlliGe01.htm,1,1,3,0,1,0,0,0,3,3,30,0,2,1,72,0,0,0,0,0,1,1,17,0
Martellus Bennett,/players/B/BennMa00.htm,3,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lance Kendricks,/players/K/KendLa00.htm,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,51,0
Ty Montgomery,/players/M/MontTy01.htm,4,3,2,0,2,2,3,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordy Nelson,/players/N/NelsJo00.htm,4,2,29,0,2,2,10,1,2,2,13,1,0,0,0,0,1,0,0,0,0,0,0,0
