player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Cameron Brate,/players/B/BratCa00.htm,4,4,35,0,3,2,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mike Evans,/players/E/EvanMi00.htm,6,5,56,0,1,0,0,0,1,1,12,1,0,0,0,0,1,1,23,0,1,0,0,0
Chris Godwin,/players/G/GodwCh00.htm,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O.J. Howard,/players/H/HowaO.00.htm,2,2,11,1,1,1,19,0,1,1,14,0,1,1,33,1,0,0,0,0,1,1,21,0
Adam Humphries,/players/H/HumpAd00.htm,2,1,5,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
DeSean Jackson,/players/J/JackDe00.htm,2,2,29,0,0,0,0,0,4,3,44,0,1,0,0,0,0,0,0,0,1,0,0,0
Doug Martin,/players/M/MartDo00.htm,2,2,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacquizz Rodgers,/players/R/RodgJa00.htm,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Sims,/players/S/SimsCh00.htm,1,1,5,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0
Andre Holmes,/players/H/HolmAn00.htm,1,1,7,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0
Taiwan Jones,/players/J/JoneTa00.htm,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zay Jones,/players/J/JoneZa00.htm,4,2,17,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
Jordan Matthews,/players/M/MattJo00.htm,1,1,2,0,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
LeSean McCoy,/players/M/McCoLe01.htm,1,1,-3,0,2,2,13,0,3,2,21,0,0,0,0,0,0,0,0,0,1,0,0,0
Nick O'Leary,/players/O/OLeaNi00.htm,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,0
Deonte Thompson,/players/T/ThomDe04.htm,0,0,0,0,0,0,0,0,1,1,13,0,2,2,67,0,0,0,0,0,1,1,27,0
Logan Thomas,/players/T/ThomLo00.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,1,0,0,0,0,0,0,0,0
Mike Tolbert,/players/T/TolbMi00.htm,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
