player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Jared Cook,/players/C/CookJa02.htm,1,0,0,0,2,2,18,0,0,0,0,0,2,1,28,0,1,0,0,0,2,0,0,0
Amari Cooper,/players/C/CoopAm00.htm,4,1,1,0,0,0,0,0,2,1,8,0,1,0,0,0,0,0,0,0,1,0,0,0
Johnny Holton,/players/H/HoltJo00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64,1
Marshawn Lynch,/players/L/LyncMa00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamize Olawale,/players/O/OlawJa00.htm,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,/players/P/PattCo00.htm,3,3,20,0,1,1,4,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Richard,/players/R/RichJa01.htm,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Roberts,/players/R/RobeSe00.htm,3,2,12,0,1,1,22,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Smith,/players/S/SmitLe00.htm,0,0,0,0,0,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Washington,/players/W/WashDe00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C.J. Anderson,/players/A/AndeC.00.htm,2,2,11,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaal Charles,/players/C/CharJa00.htm,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Derby,/players/D/DerbA.00.htm,1,1,10,0,2,1,14,0,3,2,51,1,0,0,0,0,0,0,0,0,0,0,0,0
Bennie Fowler,/players/F/FowlBe00.htm,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0
Isaiah McKenzie,/players/M/McKeIs00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Emmanuel Sanders,/players/S/SandEm00.htm,3,3,37,0,1,1,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Demaryius Thomas,/players/T/ThomDe03.htm,2,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
