player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Javorius Allen,/players/A/AlleJa01.htm,0,0,0,0,3,3,13,0,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,/players/B/BoylNi00.htm,1,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Campanaro,/players/C/CampMi02.htm,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Maclin,/players/M/MaclJe00.htm,2,2,5,0,3,2,24,0,2,2,14,0,0,0,0,0,1,0,0,0,0,0,0,0
Breshad Perriman,/players/P/PerrBr02.htm,0,0,0,0,2,2,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Wallace,/players/W/WallMi00.htm,0,0,0,0,0,0,0,0,0,0,0,0,2,2,106,0,0,0,0,0,1,1,27,0
Ben Watson,/players/W/WatsBe00.htm,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared Cook,/players/C/CookJa02.htm,3,2,20,0,1,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Amari Cooper,/players/C/CoopAm00.htm,1,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Crabtree,/players/C/CrabMi00.htm,5,4,36,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,1,1,41,1
Marshawn Lynch,/players/L/LyncMa00.htm,0,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,/players/P/PattCo00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Richard,/players/R/RichJa01.htm,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Roberts,/players/R/RobeSe00.htm,2,1,12,0,0,0,0,0,0,0,0,0,2,1,22,0,0,0,0,0,0,0,0,0
