player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Nelson Agholor,/players/A/AghoNe00.htm,4,2,10,1,1,1,10,0,3,3,23,0,0,0,0,0,0,0,0,0,1,1,16,0
Jay Ajayi,/players/A/AjayJa00.htm,2,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trey Burton,/players/B/BurtTr01.htm,1,1,13,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Clement,/players/C/ClemCo00.htm,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Ertz,/players/E/ErtzZa00.htm,1,1,2,0,3,1,10,1,4,3,27,0,0,0,0,0,1,1,17,0,0,0,0,0
Mack Hollins,/players/H/HollMa00.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Alshon Jeffery,/players/J/JeffAl00.htm,2,2,31,0,1,1,15,0,4,1,3,1,1,0,0,0,2,0,0,0,0,0,0,0
Torrey Smith,/players/S/SmitTo02.htm,0,0,0,0,0,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,1,0,0,0
Orleans Darkwa,/players/D/DarkOr00.htm,1,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan Engram,/players/E/EngrEv00.htm,4,3,24,0,4,3,29,0,3,1,6,0,1,0,0,0,1,1,28,0,0,0,0,0
Wayne Gallman,/players/G/GallWa00.htm,4,3,24,0,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavarres King,/players/K/KingTa00.htm,1,1,57,1,0,0,0,0,1,1,13,1,0,0,0,0,0,0,0,0,1,0,0,0
Roger Lewis,/players/L/LewiRo03.htm,4,1,11,0,1,1,13,0,2,0,0,0,3,2,50,0,0,0,0,0,0,0,0,0
Sterling Shepard,/players/S/ShepSt00.htm,2,1,13,0,8,6,106,1,5,4,20,0,1,0,0,0,0,0,0,0,0,0,0,0
Shane Vereen,/players/V/VereSh00.htm,2,2,5,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
