player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Stephen Anderson,/players/A/AndeSt01.htm,0,0,0,0,1,0,0,0,1,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0
Bruce Ellington,/players/E/ElliBr00.htm,1,0,0,0,0,0,0,0,4,3,30,0,1,0,0,0,2,1,29,1,0,0,0,0
Tyler Ervin,/players/E/ErviTy00.htm,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D'Onta Foreman,/players/F/ForeDO00.htm,2,1,34,0,0,0,0,0,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Griffin,/players/G/GrifRy00.htm,2,2,11,0,0,0,0,0,2,2,15,1,1,0,0,0,0,0,0,0,1,1,35,0
DeAndre Hopkins,/players/H/HopkDe00.htm,3,3,32,0,1,1,13,0,2,2,10,0,2,1,21,0,0,0,0,0,0,0,0,0
Braxton Miller,/players/M/MillBr03.htm,3,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Miller,/players/M/MillLa01.htm,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwayne Allen,/players/A/AlleDw00.htm,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Amendola,/players/A/AmenDa00.htm,1,1,17,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,27,0
Brandin Cooks,/players/C/CookBr00.htm,1,1,2,0,0,0,0,0,0,0,0,0,4,3,87,1,2,1,42,1,0,0,0,0
Rob Gronkowski,/players/G/GronRo00.htm,6,4,37,1,2,2,22,0,1,1,8,0,1,1,22,0,0,0,0,0,0,0,0,0
Chris Hogan,/players/H/HogaCh00.htm,3,2,10,1,0,0,0,0,1,1,11,0,0,0,0,0,2,1,47,1,0,0,0,0
Jacob Hollister,/players/H/HollJa03.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0
Dion Lewis,/players/L/LewiDi00.htm,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James White,/players/W/WhitJa02.htm,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
