player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Keenan Allen,/players/A/AlleKe00.htm,4,4,42,0,1,1,12,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Travis Benjamin,/players/B/BenjTr00.htm,1,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0
Austin Ekeler,/players/E/EkelAu00.htm,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Gates,/players/G/GateAn00.htm,1,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Melvin Gordon,/players/G/GordMe00.htm,5,3,28,0,1,1,3,0,2,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunter Henry,/players/H/HenrHu00.htm,1,1,7,0,1,1,7,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Branden Oliver,/players/O/OlivBr01.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Williams,/players/W/WillMi07.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tyrell Williams,/players/W/WillTy00.htm,1,0,0,0,2,2,31,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Orson Charles,/players/C/CharOr00.htm,0,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Demetrius Harris,/players/H/HarrDe03.htm,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,/players/H/HillTy00.htm,1,1,9,0,1,1,5,0,3,2,10,0,0,0,0,0,0,0,0,0,1,1,64,1
Kareem Hunt,/players/H/HuntKa00.htm,4,4,28,1,2,2,18,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Kelce,/players/K/KelcTr00.htm,2,1,9,0,2,2,25,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Anthony Thomas,/players/T/ThomDe05.htm,1,1,2,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Charcandrick West,/players/W/WestCh01.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Wilson,/players/W/WilsAl02.htm,0,0,0,0,1,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
