player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Davante Adams,/players/A/AdamDa01.htm,7,6,55,2,3,2,20,0,2,2,9,0,1,0,0,0,0,0,0,0,1,0,0,0
Geronimo Allison,/players/A/AlliGe01.htm,2,2,16,0,0,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Randall Cobb,/players/C/CobbRa00.htm,5,5,16,0,1,1,16,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevor Davis,/players/D/DaviTr03.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lance Kendricks,/players/K/KendLa00.htm,1,0,0,0,1,1,5,0,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0
Jordy Nelson,/players/N/NelsJo00.htm,2,2,13,0,0,0,0,0,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Ripkowski,/players/R/RipkAa00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Rodgers,/players/R/RodgRi00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaal Williams,/players/W/WillJa06.htm,3,3,20,0,2,2,15,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,30,1
Corey Coleman,/players/C/ColeCo00.htm,2,2,22,0,1,1,2,1,0,0,0,0,2,1,18,0,1,1,20,0,0,0,0,0
Isaiah Crowell,/players/C/CrowIs00.htm,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Devalve,/players/D/DevaSe00.htm,1,1,5,0,1,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Gordon,/players/G/GordJo02.htm,0,0,0,0,0,0,0,0,1,1,13,0,3,1,38,0,0,0,0,0,2,1,18,1
Rashard Higgins,/players/H/HiggRa00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Duke Johnson,/players/J/JohnDu00.htm,1,1,15,0,1,1,18,0,2,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0
David Njoku,/players/N/NjokDa00.htm,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Randall Telfer,/players/T/TelfRa00.htm,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan Vitale,/players/V/VitaDa00.htm,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
