player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Dwayne Allen,/players/A/AlleDw00.htm,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Amendola,/players/A/AmenDa00.htm,1,0,0,0,2,1,7,0,0,0,0,0,1,1,27,0,0,0,0,0,0,0,0,0
Rex Burkhead,/players/B/BurkRe00.htm,3,2,14,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,/players/C/CookBr00.htm,0,0,0,0,1,1,13,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0
Rob Gronkowski,/players/G/GronRo00.htm,4,4,55,0,2,2,31,0,1,1,12,0,2,1,19,0,0,0,0,0,2,1,30,0
Jacob Hollister,/players/H/HollJa03.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James White,/players/W/WhitJa02.htm,4,2,21,0,0,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Travaris Cadet,/players/C/CadeTr00.htm,2,2,10,0,1,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Charles Clay,/players/C/ClayCh00.htm,1,1,10,0,1,1,7,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Holmes,/players/H/HolmAn00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zay Jones,/players/J/JoneZa00.htm,4,2,22,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,/players/M/MattJo00.htm,2,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LeSean McCoy,/players/M/McCoLe01.htm,2,2,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deonte Thompson,/players/T/ThomDe04.htm,1,1,9,0,2,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,3,0,0,0
Logan Thomas,/players/T/ThomLo00.htm,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
