player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Doug Baldwin,/players/B/BaldDo00.htm,3,2,63,0,2,2,18,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Amara Darboh,/players/D/DarbAm00.htm,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jimmy Graham,/players/G/GrahJi00.htm,2,2,6,1,2,2,12,1,4,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0
Tyler Lockett,/players/L/LockTy00.htm,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J.D. McKissic,/players/M/McKiJ.00.htm,4,3,11,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Rawls,/players/R/RawlTh00.htm,0,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Richardson,/players/R/RichPa01.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,0
Nick Vannett,/players/V/VannNi00.htm,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,1,1,16,0,0,0,0,0
Jaron Brown,/players/B/BrowJa03.htm,2,0,0,0,3,1,4,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
John Brown,/players/B/BrowJo02.htm,0,0,0,0,0,0,0,0,1,1,9,0,2,0,0,0,1,1,18,0,1,0,0,0
Andre Ellington,/players/E/ElliAn00.htm,1,0,0,0,2,1,10,0,3,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Fitzgerald,/players/F/FitzLa00.htm,2,2,6,0,3,3,44,0,3,3,28,0,1,1,18,0,3,1,17,0,2,0,0,0
Jermaine Gresham,/players/G/GresJe00.htm,2,2,28,1,5,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JJ Nelson,/players/N/NelsJJ00.htm,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,2,0,0,0
Troy Niklas,/players/N/NiklTr00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Adrian Peterson,/players/P/PeteAd01.htm,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
