player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Kamar Aiken,/players/A/AikeKa00.htm,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Doyle,/players/D/DoylJa00.htm,3,2,19,0,0,0,0,0,6,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Gore,/players/G/GoreFr00.htm,1,1,7,0,1,1,8,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Y. Hilton,/players/H/HiltT.00.htm,1,0,0,0,1,1,80,1,3,2,20,0,2,0,0,0,1,1,45,1,1,1,30,0
Donte Moncrief,/players/M/MoncDo00.htm,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chester Rogers,/players/R/RogeCh02.htm,1,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Williams,/players/W/WillBr04.htm,1,1,15,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Anderson,/players/A/AndeSt01.htm,2,2,18,0,1,0,0,0,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Ellington,/players/E/ElliBr00.htm,4,2,19,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
D'Onta Foreman,/players/F/ForeDO00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Fuller,/players/F/FullWi01.htm,2,1,3,0,1,0,0,0,1,0,0,0,3,0,0,0,1,1,29,0,0,0,0,0
DeAndre Hopkins,/players/H/HopkDe00.htm,3,3,32,0,5,1,10,0,2,1,10,0,4,1,34,1,1,0,0,0,1,0,0,0
Lamar Miller,/players/M/MillLa01.htm,1,1,0,0,1,1,15,0,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Prosch,/players/P/ProsJa00.htm,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
