player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Devontae Booker,/players/B/BookDe00.htm,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,19,0
Jamaal Charles,/players/C/CharJa00.htm,1,1,-4,0,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennie Fowler,/players/F/FowlBe00.htm,1,1,3,0,0,0,0,0,1,1,8,0,0,0,0,0,1,1,22,1,1,0,0,0
Virgil Green,/players/G/GreeVi00.htm,2,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,/players/L/LatiCo00.htm,1,1,8,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25,1
Emmanuel Sanders,/players/S/SandEm00.htm,2,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Demaryius Thomas,/players/T/ThomDe03.htm,3,1,5,0,0,0,0,0,4,4,13,0,0,0,0,0,0,0,0,0,1,0,0,0
Austin Traylor,/players/T/TrayAu00.htm,1,1,34,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Jared Cook,/players/C/CookJa02.htm,2,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Amari Cooper,/players/C/CoopAm00.htm,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Holton,/players/H/HoltJo00.htm,0,0,0,0,0,0,0,0,1,1,6,0,1,1,47,0,0,0,0,0,0,0,0,0
Marshawn Lynch,/players/L/LyncMa00.htm,1,1,-2,0,1,1,20,0,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,/players/P/PattCo00.htm,0,0,0,0,1,1,5,0,2,1,13,0,0,0,0,0,1,1,54,0,0,0,0,0
Jalen Richard,/players/R/RichJa01.htm,1,1,6,1,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Roberts,/players/R/RobeSe00.htm,1,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,1,1,20,0
Lee Smith,/players/S/SmitLe00.htm,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Washington,/players/W/WashDe00.htm,1,1,6,0,1,1,15,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
