player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Cole Beasley,/players/B/BeasCo00.htm,1,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dez Bryant,/players/B/BryaDe01.htm,5,4,29,0,0,0,0,0,4,3,34,1,0,0,0,0,0,0,0,0,1,0,0,0
Ezekiel Elliott,/players/E/ElliEz00.htm,1,0,0,0,1,0,0,0,1,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0
Alfred Morris,/players/M/MorrAl00.htm,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Rod Smith,/players/S/SmitRo06.htm,1,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoff Swaim,/players/S/SwaiGe00.htm,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Switzer,/players/S/SwitRy00.htm,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrance Williams,/players/W/WillTe01.htm,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,/players/W/WittJa00.htm,2,2,25,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,1,1,18,1
Kendrick Bourne,/players/B/BourKe00.htm,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Breida,/players/B/BreiMa00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Celek,/players/C/CeleGa00.htm,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre Garcon,/players/G/GarcPi00.htm,0,0,0,0,2,2,27,0,4,3,22,0,1,0,0,0,0,0,0,0,0,0,0,0
Marquise Goodwin,/players/G/GoodMa00.htm,3,1,11,0,2,1,7,0,2,1,14,0,0,0,0,0,1,1,48,0,0,0,0,0
Cole Hikutini,/players/H/HikuCo00.htm,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Hyde,/players/H/HydeCa00.htm,4,1,6,0,1,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
George Kittle,/players/K/KittGe00.htm,0,0,0,0,1,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aldrick Robinson,/players/R/RobiAl00.htm,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Taylor,/players/T/TaylTr02.htm,1,1,4,0,1,1,6,0,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0
