player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Giovani Bernard,/players/B/BernGi00.htm,2,2,22,0,1,1,3,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Erickson,/players/E/EricAl01.htm,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
A.J. Green,/players/G/GreeA.00.htm,4,3,36,0,1,1,70,1,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0
Tyler Kroft,/players/K/KrofTy00.htm,2,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Brandon LaFell,/players/L/LaFeBr00.htm,3,2,9,0,3,2,38,0,3,1,11,0,0,0,0,0,1,1,37,1,0,0,0,0
Josh Malone,/players/M/MaloJo00.htm,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Mixon,/players/M/MixoJo00.htm,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Ross,/players/R/RossJo00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Corey Davis,/players/D/DaviCo03.htm,5,1,9,0,1,1,19,0,2,2,20,0,1,0,0,0,0,0,0,0,1,0,0,0
Eric Decker,/players/D/DeckEr00.htm,0,0,0,0,3,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derrick Henry,/players/H/HenrDe00.htm,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rishard Matthews,/players/M/MattRi00.htm,3,3,30,0,0,0,0,0,2,2,20,0,0,0,0,0,1,0,0,0,1,0,0,0
DeMarco Murray,/players/M/MurrDe00.htm,1,1,7,1,1,1,6,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonnu Smith,/players/S/SmitJo01.htm,2,1,8,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0
Taywan Taylor,/players/T/TaylTa00.htm,0,0,0,0,2,2,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delanie Walker,/players/W/WalkHu00.htm,2,2,14,0,2,1,16,0,2,2,13,0,2,0,0,0,1,1,20,0,0,0,0,0
