player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Keenan Allen,/players/A/AlleKe00.htm,3,1,18,0,1,0,0,0,5,2,31,0,1,0,0,0,2,1,18,0,0,0,0,0
Travis Benjamin,/players/B/BenjTr00.htm,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Austin Ekeler,/players/E/EkelAu00.htm,1,0,0,0,2,2,14,0,3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Gates,/players/G/GateAn00.htm,1,1,12,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melvin Gordon,/players/G/GordMe00.htm,3,2,29,0,1,1,8,0,4,3,21,2,0,0,0,0,0,0,0,0,0,0,0,0
Hunter Henry,/players/H/HenrHu00.htm,2,1,11,0,2,0,0,0,3,1,6,0,1,1,25,1,0,0,0,0,0,0,0,0
Tyrell Williams,/players/W/WillTy00.htm,0,0,0,0,1,1,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerell Adams,/players/A/AdamJe01.htm,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odell Beckham,/players/B/BeckOd00.htm,2,1,15,0,1,1,6,0,2,2,28,0,1,0,0,0,0,0,0,0,1,0,0,0
Orleans Darkwa,/players/D/DarkOr00.htm,1,0,0,0,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhett Ellison,/players/E/ElliRh00.htm,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan Engram,/players/E/EngrEv00.htm,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Wayne Gallman,/players/G/GallWa00.htm,2,2,6,0,2,2,12,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Roger Lewis,/players/L/LewiRo03.htm,0,0,0,0,1,0,0,0,0,0,0,0,1,1,29,1,0,0,0,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr00.htm,1,1,12,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sterling Shepard,/players/S/ShepSt00.htm,0,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane Vereen,/players/V/VereSh00.htm,1,0,0,0,3,3,17,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
