player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Brandon Coleman,/players/C/ColeBr00.htm,0,0,0,0,0,0,0,0,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
Coby Fleener,/players/F/FleeCo00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0
Ted Ginn,/players/G/GinnTe00.htm,0,0,0,0,0,0,0,0,1,1,4,0,1,1,40,1,0,0,0,0,1,0,0,0
Josh Hill,/players/H/HillJo02.htm,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Hoomanawanui,/players/H/HoomMi00.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mark Ingram,/players/I/IngrMa01.htm,2,1,5,0,0,0,0,0,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvin Kamara,/players/K/KamaAl00.htm,2,2,-2,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0
Tommylee Lewis,/players/L/LewiTo00.htm,2,2,12,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Peterson,/players/P/PeteAd01.htm,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Thomas,/players/T/ThomMi05.htm,2,1,6,0,1,1,16,0,4,4,39,1,1,1,26,0,0,0,0,0,0,0,0,0
Kelvin Benjamin,/players/B/BenjKe00.htm,1,1,4,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Damiere Byrd,/players/B/ByrdDa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed Dickson,/players/D/DickEd00.htm,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Devin Funchess,/players/F/FuncDe00.htm,3,2,28,0,1,0,0,0,2,1,9,0,3,0,0,0,0,0,0,0,1,1,21,0
Christian McCaffrey,/players/M/McCaCh01.htm,4,3,25,0,2,2,20,0,4,3,19,0,1,1,37,0,0,0,0,0,0,0,0,0
Curtis Samuel,/players/S/SamuCu00.htm,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Russell Shepard,/players/S/ShepRu00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Stewart,/players/S/StewJo00.htm,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
