player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
C.J. Anderson,/players/A/AndeC.00.htm,4,3,17,0,3,2,18,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Devontae Booker,/players/B/BookDe00.htm,3,1,3,0,4,3,21,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennie Fowler,/players/F/FowlBe00.htm,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
De'Angelo Henderson,/players/H/HendDe01.htm,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Heuerman,/players/H/HeueJe00.htm,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Janovich,/players/J/JanoAn00.htm,0,0,0,0,0,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah McKenzie,/players/M/McKeIs00.htm,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Taylor,/players/T/TaylJo01.htm,0,0,0,0,1,1,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demaryius Thomas,/players/T/ThomDe03.htm,2,1,8,0,2,1,10,0,1,1,10,0,1,1,24,0,0,0,0,0,0,0,0,0
Austin Traylor,/players/T/TrayAu00.htm,0,0,0,0,1,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Kapri Bibbs,/players/B/BibbKa00.htm,0,0,0,0,3,1,7,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamison Crowder,/players/C/CrowJa00.htm,2,2,18,0,2,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Davis,/players/D/DaviVe00.htm,1,1,11,0,0,0,0,0,1,0,0,0,1,1,31,1,0,0,0,0,0,0,0,0
Josh Doctson,/players/D/DoctJo00.htm,2,0,0,0,2,1,13,0,3,0,0,0,1,0,0,0,4,0,0,0,1,1,48,1
Ryan Grant,/players/G/GranRy01.htm,1,1,4,0,1,1,36,0,2,1,13,0,1,0,0,0,1,1,32,0,0,0,0,0
Niles Paul,/players/P/PaulNi00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Samaje Perine,/players/P/PeriSa00.htm,1,1,8,0,1,1,9,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Quick,/players/Q/QuicBr00.htm,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Sprinkle,/players/S/SpriJe00.htm,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
