player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Orleans Darkwa,/players/D/DarkOr00.htm,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhett Ellison,/players/E/ElliRh00.htm,0,0,0,0,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan Engram,/players/E/EngrEv00.htm,2,2,44,0,5,4,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0
Wayne Gallman,/players/G/GallWa00.htm,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavarres King,/players/K/KingTa00.htm,1,1,9,0,0,0,0,0,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Roger Lewis,/players/L/LewiRo03.htm,1,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterling Shepard,/players/S/ShepSt00.htm,0,0,0,0,4,2,51,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane Vereen,/players/V/VereSh00.htm,0,0,0,0,1,1,6,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared Cook,/players/C/CookJa02.htm,2,1,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Johnny Holton,/players/H/HoltJo00.htm,2,1,14,0,1,1,9,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0
Marshawn Lynch,/players/L/LyncMa00.htm,0,0,0,0,1,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamize Olawale,/players/O/OlawJa00.htm,0,0,0,0,1,1,5,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,/players/P/PattCo00.htm,3,3,90,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Richard,/players/R/RichJa01.htm,1,0,0,0,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Roberts,/players/R/RobeSe00.htm,2,2,15,0,1,1,7,0,2,1,6,0,0,0,0,0,1,1,18,0,0,0,0,0
Clive Walford,/players/W/WalfCl00.htm,0,0,0,0,2,2,26,0,1,1,5,0,0,0,0,0,1,1,26,0,0,0,0,0
Isaac Whitney,/players/W/WhitIs00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
