player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Keenan Allen,/players/A/AlleKe00.htm,4,2,53,1,6,6,75,0,2,2,12,0,2,1,32,0,0,0,0,0,0,0,0,0
Travis Benjamin,/players/B/BenjTr00.htm,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,1,1,46,0,0,0,0,0
Austin Ekeler,/players/E/EkelAu00.htm,1,1,12,0,1,1,5,0,0,0,0,0,1,1,38,0,0,0,0,0,0,0,0,0
Antonio Gates,/players/G/GateAn00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Melvin Gordon,/players/G/GordMe00.htm,1,1,3,0,1,1,16,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunter Henry,/players/H/HenrHu00.htm,0,0,0,0,3,3,32,1,1,1,27,0,1,1,17,0,0,0,0,0,0,0,0,0
Tyrell Williams,/players/W/WillTy00.htm,0,0,0,0,0,0,0,0,1,1,31,0,0,0,0,0,1,0,0,0,1,1,27,1
Cole Beasley,/players/B/BeasCo00.htm,2,1,7,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dez Bryant,/players/B/BryaDe01.htm,1,1,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,18,0
Brice Butler,/players/B/ButlBr00.htm,0,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Alfred Morris,/players/M/MorrAl00.htm,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Rod Smith,/players/S/SmitRo06.htm,0,0,0,0,1,1,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrance Williams,/players/W/WillTe01.htm,1,1,2,0,0,0,0,0,2,2,14,0,1,0,0,0,1,1,38,0,0,0,0,0
Jason Witten,/players/W/WittJa00.htm,2,2,16,0,4,4,20,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
