player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Demetrius Harris,/players/H/HarrDe03.htm,0,0,0,0,1,1,12,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,/players/H/HillTy00.htm,1,1,10,0,0,0,0,0,5,3,20,0,1,1,31,0,0,0,0,0,1,1,64,1
Akeem Hunt,/players/H/HuntAk01.htm,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kareem Hunt,/players/H/HuntKa00.htm,1,1,13,0,0,0,0,0,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Kelce,/players/K/KelcTr00.htm,1,1,10,1,2,2,15,0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0
Demarcus Robinson,/players/R/RobiDe01.htm,3,1,6,0,1,0,0,0,3,3,30,0,0,0,0,0,0,0,0,0,1,1,33,0
C.J. Spiller,/players/S/SpilC.00.htm,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Anthony Thomas,/players/T/ThomDe05.htm,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Travis,/players/T/TravRo00.htm,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Wilson,/players/W/WilsAl02.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63,1,0,0,0,0
Jared Cook,/players/C/CookJa02.htm,2,1,13,0,2,2,27,0,2,2,39,0,1,1,28,0,0,0,0,0,0,0,0,0
Amari Cooper,/players/C/CoopAm00.htm,6,5,58,0,1,0,0,0,7,4,75,1,3,1,38,1,2,1,39,0,0,0,0,0
Michael Crabtree,/players/C/CrabMi00.htm,3,1,2,1,0,0,0,0,1,1,5,0,3,1,17,0,0,0,0,0,0,0,0,0
Jamize Olawale,/players/O/OlawJa00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,/players/P/PattCo00.htm,0,0,0,0,0,0,0,0,2,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0
Jalen Richard,/players/R/RichJa01.htm,2,2,24,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Roberts,/players/R/RobeSe00.htm,2,0,0,0,1,1,15,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Clive Walford,/players/W/WalfCl00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Washington,/players/W/WashDe00.htm,1,1,10,0,2,1,-2,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
