player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Le'Veon Bell,/players/B/BellLe00.htm,1,1,15,0,1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Brown,/players/B/BrowAn04.htm,2,1,12,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Martavis Bryant,/players/B/BryaMa00.htm,0,0,0,0,1,1,9,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse James,/players/J/JameJe00.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vance McDonald,/players/M/McDoVa00.htm,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JuJu Smith-Schuster,/players/S/SmitJu00.htm,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,/players/H/HillTy00.htm,0,0,0,0,1,1,6,0,1,1,-2,0,0,0,0,0,1,0,0,0,0,0,0,0
Kareem Hunt,/players/H/HuntKa00.htm,2,0,0,0,0,0,0,0,0,0,0,0,2,2,39,0,0,0,0,0,0,0,0,0
Travis Kelce,/players/K/KelcTr00.htm,5,2,7,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,1,0,0,0
Demarcus Robinson,/players/R/RobiDe01.htm,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Anthony Thomas,/players/T/ThomDe05.htm,0,0,0,0,0,0,0,0,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0
