player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Jerell Adams,/players/A/AdamJe01.htm,1,1,4,0,1,1,5,0,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhett Ellison,/players/E/ElliRh00.htm,2,1,11,0,2,0,0,0,2,2,22,0,1,1,27,0,0,0,0,0,0,0,0,0
Evan Engram,/players/E/EngrEv00.htm,0,0,0,0,0,0,0,0,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0
Wayne Gallman,/players/G/GallWa00.htm,3,2,6,0,2,1,8,0,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Roger Lewis,/players/L/LewiRo03.htm,7,3,19,0,1,0,0,0,1,0,0,0,1,1,21,0,1,0,0,0,0,0,0,0
Travis Rudolph,/players/R/RudoTr00.htm,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunter Sharp,/players/S/SharHu01.htm,0,0,0,0,1,1,21,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterling Shepard,/players/S/ShepSt00.htm,1,1,9,0,2,2,19,0,3,2,17,0,1,0,0,0,0,0,0,0,1,0,0,0
Jaron Brown,/players/B/BrowJa03.htm,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,0
John Brown,/players/B/BrowJo02.htm,0,0,0,0,0,0,0,0,3,2,28,1,1,0,0,0,0,0,0,0,0,0,0,0
Larry Fitzgerald,/players/F/FitzLa00.htm,4,3,16,1,2,1,10,0,4,2,38,0,1,1,20,0,2,1,16,0,2,1,19,0
D.J. Foster,/players/F/FostD.01.htm,1,1,11,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jermaine Gresham,/players/G/GresJe00.htm,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
JJ Nelson,/players/N/NelsJJ00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,/players/P/PennEl00.htm,0,0,0,0,0,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricky Seals-Jones,/players/S/SealRi00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerwynn Williams,/players/W/WillKe05.htm,0,0,0,0,0,0,0,0,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
