player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Jamison Crowder,/players/C/CrowJa00.htm,0,0,0,0,3,2,26,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Davis,/players/D/DaviVe00.htm,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Doctson,/players/D/DoctJo00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Grant,/players/G/GranRy01.htm,1,1,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,/players/P/PeriSa00.htm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrelle Pryor,/players/P/PryoTe00.htm,3,2,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Reed,/players/R/ReedJo02.htm,1,1,9,0,2,2,25,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Thompson,/players/T/ThomCh03.htm,0,0,0,0,2,0,0,0,5,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavon Austin,/players/A/AustTa00.htm,0,0,0,0,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Brown,/players/B/BrowMa03.htm,0,0,0,0,0,0,0,0,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
Derek Carrier,/players/C/CarrDe00.htm,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerald Everett,/players/E/EverGe00.htm,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,24,0,1,1,69,0
Todd Gurley,/players/G/GurlTo01.htm,3,2,20,1,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Higbee,/players/H/HigbTy00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cooper Kupp,/players/K/KuppCo00.htm,3,2,22,0,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Reynolds,/players/R/ReynJo00.htm,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sammy Watkins,/players/W/WatkSa00.htm,0,0,0,0,1,1,2,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Woods,/players/W/WoodRo02.htm,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
