player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Tommy Bohanon,/players/B/BohaTo00.htm,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keelan Cole,/players/C/ColeKe00.htm,4,1,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Leonard Fournette,/players/F/FourLe00.htm,0,0,0,0,2,1,4,0,3,3,55,1,0,0,0,0,0,0,0,0,0,0,0,0
Corey Grant,/players/G/GranCo00.htm,1,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Hurns,/players/H/HurnAl01.htm,3,2,17,0,0,0,0,0,4,2,25,0,1,0,0,0,2,0,0,0,0,0,0,0
Chris Ivory,/players/I/IvorCh00.htm,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marqise Lee,/players/L/LeexMa00.htm,2,2,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcedes Lewis,/players/L/LewiMa00.htm,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
James O'Shaughnessy,/players/O/O'ShJa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robby Anderson,/players/A/AndeRo04.htm,2,1,10,0,0,0,0,0,2,1,8,0,2,1,41,0,0,0,0,0,0,0,0,0
Jermaine Kearse,/players/K/KearJe01.htm,3,2,17,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Kerley,/players/K/KerlJe00.htm,4,4,31,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijah McGuire,/players/M/McGuEl00.htm,0,0,0,0,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bilal Powell,/players/P/PoweBi00.htm,2,1,2,0,1,1,7,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Seferian-Jenkins,/players/S/SefeAu00.htm,0,0,0,0,2,2,12,0,1,1,7,0,0,0,0,0,0,0,0,0,1,1,27,0
Eric Tomlinson,/players/T/TomlEr01.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa03.htm,0,0,0,0,0,0,0,0,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0
