player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Jaron Brown,/players/B/BrowJa03.htm,0,0,0,0,3,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Brown,/players/B/BrowJo02.htm,2,0,0,0,1,1,5,0,3,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Fitzgerald,/players/F/FitzLa00.htm,1,1,6,0,4,4,27,0,3,2,16,0,1,1,20,1,1,1,22,0,0,0,0,0
D.J. Foster,/players/F/FostD.01.htm,1,1,6,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brittan Golden,/players/G/GoldBr00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jermaine Gresham,/players/G/GresJe00.htm,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
JJ Nelson,/players/N/NelsJJ00.htm,1,0,0,0,1,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Peterson,/players/P/PeteAd01.htm,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricky Seals-Jones,/players/S/SealRi00.htm,1,1,15,0,0,0,0,0,2,1,11,1,2,1,28,1,0,0,0,0,0,0,0,0
Kerwynn Williams,/players/W/WillKe05.htm,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Anderson,/players/A/AndeSt01.htm,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0
Bruce Ellington,/players/E/ElliBr00.htm,2,2,7,0,3,2,34,0,2,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Fiedorowicz,/players/F/FiedC.00.htm,0,0,0,0,1,1,10,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
D'Onta Foreman,/players/F/ForeDO00.htm,2,2,10,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Hopkins,/players/H/HopkDe00.htm,3,2,37,0,1,1,11,0,0,0,0,0,2,1,28,1,0,0,0,0,3,0,0,0
Braxton Miller,/players/M/MillBr03.htm,1,0,0,0,1,1,11,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Miller,/players/M/MillLa01.htm,0,0,0,0,0,0,0,0,5,4,22,1,0,0,0,0,0,0,0,0,0,0,0,0
