player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Nelson Agholor,/players/A/AghoNe00.htm,0,0,0,0,2,2,18,0,2,2,13,0,3,2,59,1,1,0,0,0,4,1,51,0
Jay Ajayi,/players/A/AjayJa00.htm,2,1,11,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenjon Barner,/players/B/BarnKe00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trey Burton,/players/B/BurtTr01.htm,1,0,0,0,4,3,28,0,1,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0
Corey Clement,/players/C/ClemCo00.htm,2,2,27,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Ertz,/players/E/ErtzZa00.htm,0,0,0,0,3,2,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mack Hollins,/players/H/HollMa00.htm,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alshon Jeffery,/players/J/JeffAl00.htm,2,1,11,0,0,0,0,0,2,1,7,0,0,0,0,0,2,2,43,0,0,0,0,0
Torrey Smith,/players/S/SmitTo02.htm,3,2,14,0,0,0,0,0,3,3,15,0,1,0,0,0,0,0,0,0,0,0,0,0
Doug Baldwin,/players/B/BaldDo00.htm,2,2,15,0,1,0,0,0,2,2,22,0,2,1,47,0,0,0,0,0,0,0,0,0
Mike Davis,/players/D/DaviMi01.htm,1,1,2,0,1,1,23,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Graham,/players/G/GrahJi00.htm,1,1,11,1,0,0,0,0,3,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Lockett,/players/L/LockTy00.htm,1,1,1,1,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
J.D. McKissic,/players/M/McKiJ.00.htm,2,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Richardson,/players/R/RichPa01.htm,2,1,1,0,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nick Vannett,/players/V/VannNi00.htm,2,2,22,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
