player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Chris Conley,/players/C/ConlCh00.htm,0,0,0,0,0,0,0,0,2,1,18,0,1,1,25,0,0,0,0,0,1,0,0,0
Demetrius Harris,/players/H/HarrDe03.htm,1,1,8,0,0,0,0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,/players/H/HillTy00.htm,1,1,14,0,2,2,23,0,3,3,21,0,1,0,0,0,0,0,0,0,1,1,75,1
Kareem Hunt,/players/H/HuntKa00.htm,2,2,8,1,0,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,1,1,78,1
Travis Kelce,/players/K/KelcTr00.htm,2,2,21,0,3,3,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
De'Anthony Thomas,/players/T/ThomDe05.htm,0,0,0,0,0,0,0,0,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Travis,/players/T/TravRo00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Charcandrick West,/players/W/WestCh01.htm,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Wilson,/players/W/WilsAl02.htm,1,1,11,0,2,2,12,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwayne Allen,/players/A/AlleDw00.htm,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Danny Amendola,/players/A/AmenDa00.htm,4,4,68,0,1,1,5,0,1,0,0,0,0,0,0,0,1,1,27,0,0,0,0,0
Rex Burkhead,/players/B/BurkRe00.htm,0,0,0,0,0,0,0,0,2,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,/players/C/CookBr00.htm,3,0,0,0,1,1,15,0,0,0,0,0,3,2,73,0,0,0,0,0,0,0,0,0
Phillip Dorsett,/players/D/DorsPh00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rob Gronkowski,/players/G/GronRo00.htm,1,1,17,0,0,0,0,0,2,1,16,0,3,0,0,0,0,0,0,0,0,0,0,0
Chris Hogan,/players/H/HogaCh00.htm,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
James White,/players/W/WhitJa02.htm,2,2,29,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
