player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Javorius Allen,/players/A/AlleJa01.htm,4,2,2,0,3,3,11,0,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,/players/B/BoylNi00.htm,0,0,0,0,1,1,8,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Campanaro,/players/C/CampMi02.htm,0,0,0,0,1,1,18,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Moore,/players/M/MoorCh00.htm,0,0,0,0,1,0,0,0,3,1,13,1,1,0,0,0,0,0,0,0,3,1,23,0
Bobby Rainey,/players/R/RainBo00.htm,1,1,-4,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Wallace,/players/W/WallMi00.htm,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Watson,/players/W/WatsBe00.htm,2,2,8,0,2,2,26,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Griff Whalen,/players/W/WhalGr00.htm,0,0,0,0,1,1,9,0,3,3,14,0,0,0,0,0,0,0,0,0,2,0,0,0
C.J. Ham,/players/H/HamxC.00.htm,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerick McKinnon,/players/M/McKiJe00.htm,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph,/players/R/RudoKy00.htm,3,3,13,0,1,0,0,0,2,2,30,0,1,0,0,0,0,0,0,0,0,0,0,0
Adam Thielen,/players/T/ThieAd00.htm,3,1,5,0,0,0,0,0,7,4,36,0,1,0,0,0,0,0,0,0,1,0,0,0
Laquon Treadwell,/players/T/TreaLa00.htm,2,2,17,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jarius Wright,/players/W/WrigJa02.htm,1,1,12,0,1,1,12,0,0,0,0,0,1,1,30,0,0,0,0,0,1,0,0,0
