player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Stefon Diggs,/players/D/DiggSt00.htm,2,2,19,0,1,1,4,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0
Michael Floyd,/players/F/FloyMi00.htm,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerick McKinnon,/players/M/McKiJe00.htm,4,3,40,0,2,1,11,0,4,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0
David Morgan,/players/M/MorgDa01.htm,0,0,0,0,1,1,7,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Latavius Murray,/players/M/MurrLa00.htm,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph,/players/R/RudoKy00.htm,5,4,16,1,0,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Thielen,/players/T/ThieAd00.htm,0,0,0,0,2,1,16,0,4,0,0,0,1,1,25,0,0,0,0,0,3,3,57,1
Laquon Treadwell,/players/T/TreaLa00.htm,2,0,0,0,0,0,0,0,0,0,0,0,2,1,21,0,0,0,0,0,0,0,0,0
Jarius Wright,/players/W/WrigJa02.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sammie Coates,/players/C/CoatSa00.htm,1,1,3,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Crowell,/players/C/CrowIs00.htm,1,1,-1,0,5,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Dayes,/players/D/DayeMa00.htm,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Devalve,/players/D/DevaSe00.htm,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rashard Higgins,/players/H/HiggRa00.htm,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duke Johnson,/players/J/JohnDu00.htm,2,2,11,0,1,0,0,0,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,/players/L/LouiRi00.htm,1,1,5,0,0,0,0,0,3,0,0,0,1,1,37,0,0,0,0,0,1,0,0,0
David Njoku,/players/N/NjokDa00.htm,3,1,11,0,1,1,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bryce Treggs,/players/T/TregBr00.htm,2,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
