player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Corey Coleman,/players/C/ColeCo00.htm,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,18,0,0,0,0,0
Seth Devalve,/players/D/DevaSe00.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Gordon,/players/G/GordJo02.htm,2,1,11,0,1,1,33,0,0,0,0,0,1,1,17,0,0,0,0,0,3,1,54,0
Rashard Higgins,/players/H/HiggRa00.htm,1,1,7,0,1,1,56,1,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0
Duke Johnson,/players/J/JohnDu00.htm,4,4,58,0,0,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Louis,/players/L/LouiRi00.htm,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
David Njoku,/players/N/NjokDa00.htm,0,0,0,0,2,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Marquez Williams,/players/W/WillMa09.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martavis Bryant,/players/B/BryaMa00.htm,2,2,5,0,2,2,31,0,1,1,14,0,1,0,0,0,0,0,0,0,1,1,15,0
Xavier Grimble,/players/G/GrimXa00.htm,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse James,/players/J/JameJe00.htm,0,0,0,0,1,1,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Vance McDonald,/players/M/McDoVa00.htm,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roosevelt Nix,/players/N/NixxRo01.htm,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Eli Rogers,/players/R/RogeEl00.htm,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JuJu Smith-Schuster,/players/S/SmitJu00.htm,2,2,21,0,1,1,6,0,4,4,50,0,1,1,46,0,1,0,0,0,1,1,20,1
Fitzgerald Toussaint,/players/T/TousFi00.htm,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
