player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Kelvin Benjamin,/players/B/BenjKe00.htm,5,3,27,0,0,0,0,0,0,0,0,0,1,1,31,1,0,0,0,0,0,0,0,0
Ed Dickson,/players/D/DickEd00.htm,1,1,13,0,0,0,0,0,0,0,0,0,1,1,57,0,2,2,82,0,1,1,23,0
Devin Funchess,/players/F/FuncDe00.htm,4,4,23,0,3,3,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian McCaffrey,/players/M/McCaCh01.htm,1,1,4,0,3,2,15,1,2,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0
Curtis Samuel,/players/S/SamuCu00.htm,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Shepard,/players/S/ShepRu00.htm,0,0,0,0,1,1,10,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Stewart,/players/S/StewJo00.htm,0,0,0,0,0,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared Abbrederis,/players/A/AbbrJa00.htm,2,1,12,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ameer Abdullah,/players/A/AbduAm00.htm,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Ebron,/players/E/EbroEr00.htm,1,0,0,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Darren Fells,/players/F/FellDa01.htm,1,1,20,1,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Marvin Jones,/players/J/JoneMa02.htm,4,3,26,0,1,1,12,0,2,2,16,0,0,0,0,0,0,0,0,0,1,0,0,0
T.J. Jones,/players/J/JoneT.00.htm,2,1,8,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Theo Riddick,/players/R/RiddTh00.htm,2,1,0,0,1,1,8,0,2,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Tate,/players/T/TateGo00.htm,4,3,18,0,1,1,8,0,2,1,22,0,1,0,0,0,0,0,0,0,0,0,0,0
