player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Dwayne Allen,/players/A/AlleDw00.htm,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Amendola,/players/A/AmenDa00.htm,1,1,11,0,0,0,0,0,2,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0
Kenny Britt,/players/B/BritKe00.htm,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Rex Burkhead,/players/B/BurkRe00.htm,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,/players/C/CookBr00.htm,1,0,0,0,0,0,0,0,3,3,17,1,3,1,43,0,0,0,0,0,0,0,0,0
James Develin,/players/D/DeveJa00.htm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillip Dorsett,/players/D/DorsPh00.htm,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob Gronkowski,/players/G/GronRo00.htm,1,1,2,0,5,3,44,0,2,0,0,0,1,1,22,0,2,2,52,0,2,2,48,0
Jacob Hollister,/players/H/HollJa03.htm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dion Lewis,/players/L/LewiDi00.htm,0,0,0,0,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James White,/players/W/WhitJa02.htm,1,1,4,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Le'Veon Bell,/players/B/BellLe00.htm,1,1,13,0,1,0,0,0,4,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Brown,/players/B/BrowAn04.htm,0,0,0,0,1,1,19,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0
Martavis Bryant,/players/B/BryaMa00.htm,1,1,4,1,2,1,6,0,1,1,10,0,1,0,0,0,0,0,0,0,1,1,39,0
Xavier Grimble,/players/G/GrimXa00.htm,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrius Heyward-Bey,/players/H/HeywDa00.htm,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse James,/players/J/JameJe00.htm,3,2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eli Rogers,/players/R/RogeEl00.htm,0,0,0,0,2,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JuJu Smith-Schuster,/players/S/SmitJu00.htm,1,1,13,0,4,4,95,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
