player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Doug Baldwin,/players/B/BaldDo00.htm,3,3,6,0,2,2,16,0,2,2,16,0,2,1,32,0,2,1,22,1,1,0,0,0
Amara Darboh,/players/D/DarbAm00.htm,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0
Jimmy Graham,/players/G/GrahJi00.htm,1,0,0,0,1,1,29,0,2,1,1,1,1,0,0,0,1,1,21,0,0,0,0,0
Eddie Lacy,/players/L/LacyEd00.htm,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Lockett,/players/L/LockTy00.htm,2,1,4,0,2,2,25,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Tre Madden,/players/M/MaddTr01.htm,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.D. McKissic,/players/M/McKiJ.00.htm,1,1,16,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Rawls,/players/R/RawlTh00.htm,1,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Richardson,/players/R/RichPa01.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,1,1,1,23,0,0,0,0,0
Nick Vannett,/players/V/VannNi00.htm,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Willson,/players/W/WillLu00.htm,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Orleans Darkwa,/players/D/DarkOr00.htm,2,2,7,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhett Ellison,/players/E/ElliRh00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan Engram,/players/E/EngrEv00.htm,1,1,1,0,4,3,51,0,4,2,8,1,1,0,0,0,0,0,0,0,2,0,0,0
Wayne Gallman,/players/G/GallWa00.htm,0,0,0,0,2,1,10,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavarres King,/players/K/KingTa00.htm,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Roger Lewis,/players/L/LewiRo03.htm,4,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Rudolph,/players/R/RudoTr00.htm,1,0,0,0,3,2,17,0,1,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0
Shane Vereen,/players/V/VereSh00.htm,2,2,5,0,2,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
