player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Kendrick Bourne,/players/B/BourKe00.htm,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett Celek,/players/C/CeleGa00.htm,1,1,6,1,2,1,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Marquise Goodwin,/players/G/GoodMa00.htm,3,1,10,0,2,1,13,0,2,2,45,0,2,0,0,0,1,1,20,0,2,1,18,0
Carlos Hyde,/players/H/HydeCa00.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kyle Juszczyk,/players/J/JuszKy00.htm,3,2,35,0,0,0,0,0,0,0,0,0,1,1,29,0,0,0,0,0,0,0,0,0
George Kittle,/players/K/KittGe00.htm,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Louis Murphy,/players/M/MurpLo00.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0
Aldrick Robinson,/players/R/RobiAl00.htm,0,0,0,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Taylor,/players/T/TaylTr02.htm,0,0,0,0,1,1,6,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0
Stephen Anderson,/players/A/AndeSt01.htm,0,0,0,0,2,1,7,0,3,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0
Andre Ellington,/players/E/ElliAn00.htm,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Fuller,/players/F/FullWi01.htm,0,0,0,0,2,2,12,0,2,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0
DeAndre Hopkins,/players/H/HopkDe00.htm,5,5,63,0,1,1,7,1,5,3,28,0,3,2,51,1,0,0,0,0,2,0,0,0
Lamar Miller,/players/M/MillLa01.htm,0,0,0,0,1,1,8,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndrew White,/players/W/WhitDe01.htm,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,24,0
