player_name,player_link,short_l__tgt,short_l__ctch,short_l__yds,short_l__td,short_mid__tgt,short_mid__ctch,short_mid__yds,short_mid__td,short_r__tgt,short_r__ctch,short_r__yds,short_r__td,deep_l__tgt,deep_l__ctch,deep_l__yds,deep_l__td,deep_mid__tgt,deep_mid__ctch,deep_mid__yds,deep_mid__td,deep_r__tgt,deep_r__ctch,deep_r__yds,deep_r__td
Jared Cook,/players/C/CookJa02.htm,2,2,11,0,1,0,0,0,0,0,0,0,1,1,24,0,0,0,0,0,0,0,0,0
Amari Cooper,/players/C/CoopAm00.htm,1,0,0,0,0,0,0,0,3,2,28,0,1,0,0,0,1,1,87,1,0,0,0,0
Michael Crabtree,/players/C/CrabMi00.htm,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Holton,/players/H/HoltJo00.htm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Marshawn Lynch,/players/L/LyncMa00.htm,2,2,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,/players/P/PattCo00.htm,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Richard,/players/R/RichJa01.htm,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seth Roberts,/players/R/RobeSe00.htm,2,1,4,0,2,2,10,0,2,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Washington,/players/W/WashDe00.htm,1,1,1,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Keenan Allen,/players/A/AlleKe00.htm,5,4,53,0,1,1,23,0,3,2,12,1,1,1,28,0,2,1,17,0,0,0,0,0
Travis Benjamin,/players/B/BenjTr00.htm,1,1,8,0,0,0,0,0,2,2,26,0,0,0,0,0,2,1,62,1,0,0,0,0
Antonio Gates,/players/G/GateAn00.htm,0,0,0,0,2,2,17,0,2,1,9,0,1,1,20,0,0,0,0,0,1,0,0,0
Melvin Gordon,/players/G/GordMe00.htm,5,4,5,0,1,1,12,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Branden Oliver,/players/O/OlivBr01.htm,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Williams,/players/W/WillMi07.htm,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrell Williams,/players/W/WillTy00.htm,1,1,1,0,1,1,10,0,0,0,0,0,2,1,56,1,0,0,0,0,0,0,0,0
